testcase,testcase_id,source_format,target_format,phase,stage,run_idx,is_warmup,used_for_stats,dt_s,repeats,warmup
#15/z88i1.txt,#15,z88,nastran,roundtrip,src_to_target,2,False,True,0.0703374000149779,5,1
#15/z88i1.txt,#15,z88,nastran,roundtrip,src_to_target,3,False,True,0.0710275000310503,5,1
#15/z88i1.txt,#15,z88,nastran,roundtrip,src_to_target,4,False,True,0.07886820001294836,5,1
#15/z88i1.txt,#15,z88,nastran,roundtrip,rt_src_to_z88,0,True,False,0.10250089998589829,5,1
#15/z88i1.txt,#15,z88,nastran,roundtrip,rt_src_to_z88,1,False,True,0.10014019999653101,5,1
#15/z88i1.txt,#15,z88,nastran,roundtrip,rt_src_to_z88,2,False,True,0.10590919997775927,5,1
#15/z88i1.txt,#15,z88,nastran,roundtrip,rt_src_to_z88,3,False,True,0.09461540001211688,5,1
#15/z88i1.txt,#15,z88,nastran,roundtrip,rt_src_to_z88,4,False,True,0.09281159995589405,5,1
#15/z88i1.txt,#15,z88,nastran,roundtrip,rt_z88_to_json,0,True,False,0.06462349998764694,5,1
#15/z88i1.txt,#15,z88,nastran,roundtrip,rt_z88_to_json,1,False,True,0.06730549997882918,5,1
#15/z88i1.txt,#15,z88,nastran,roundtrip,rt_z88_to_json,2,False,True,0.062447500007692724,5,1
#15/z88i1.txt,#15,z88,nastran,roundtrip,rt_z88_to_json,3,False,True,0.07112420001067221,5,1
#15/z88i1.txt,#15,z88,nastran,roundtrip,rt_z88_to_json,4,False,True,0.06243600003654137,5,1
#15/z88i1.txt,#15,z88,z88,roundtrip,src_to_target,0,True,False,0.06888909998815507,5,1
#15/z88i1.txt,#15,z88,z88,roundtrip,src_to_target,1,False,True,0.06431379995774478,5,1
#15/z88i1.txt,#15,z88,z88,roundtrip,src_to_target,2,False,True,0.07239290000870824,5,1
#15/z88i1.txt,#15,z88,z88,roundtrip,src_to_target,3,False,True,0.06524740002350882,5,1
#15/z88i1.txt,#15,z88,z88,roundtrip,src_to_target,4,False,True,0.06570350000401959,5,1
#15/z88i1.txt,#15,z88,z88,roundtrip,rt_src_to_z88,0,True,False,0.06770690000848845,5,1
#15/z88i1.txt,#15,z88,z88,roundtrip,rt_src_to_z88,1,False,True,0.06419189996086061,5,1
#15/z88i1.txt,#15,z88,z88,roundtrip,rt_src_to_z88,2,False,True,0.06642560003092512,5,1
#15/z88i1.txt,#15,z88,z88,roundtrip,rt_src_to_z88,3,False,True,0.06327490002149716,5,1
#15/z88i1.txt,#15,z88,z88,roundtrip,rt_src_to_z88,4,False,True,0.06586229999084026,5,1
#15/z88i1.txt,#15,z88,z88,roundtrip,rt_z88_to_json,0,True,False,0.057805599994026124,5,1
#15/z88i1.txt,#15,z88,z88,roundtrip,rt_z88_to_json,1,False,True,0.053111899993382394,5,1
#15/z88i1.txt,#15,z88,z88,roundtrip,rt_z88_to_json,2,False,True,0.053517699998337775,5,1
#15/z88i1.txt,#15,z88,z88,roundtrip,rt_z88_to_json,3,False,True,0.05674730002647266,5,1
#15/z88i1.txt,#15,z88,z88,roundtrip,rt_z88_to_json,4,False,True,0.05537810001987964,5,1
#16/z88i1.txt,#16,z88,REF,ref,ref_src_to_z88,0,True,False,0.5895829999935813,5,1
#16/z88i1.txt,#16,z88,REF,ref,ref_src_to_z88,1,False,True,0.5890146999736317,5,1
#16/z88i1.txt,#16,z88,REF,ref,ref_src_to_z88,2,False,True,0.5883404000196606,5,1
#16/z88i1.txt,#16,z88,REF,ref,ref_src_to_z88,3,False,True,0.7365478000137955,5,1
#16/z88i1.txt,#16,z88,REF,ref,ref_src_to_z88,4,False,True,0.6367483999929391,5,1
#16/z88i1.txt,#16,z88,REF,ref,ref_z88_to_json,0,True,False,0.4858838000218384,5,1
#16/z88i1.txt,#16,z88,REF,ref,ref_z88_to_json,1,False,True,0.4566573000047356,5,1
#16/z88i1.txt,#16,z88,REF,ref,ref_z88_to_json,2,False,True,0.46874809998553246,5,1
#16/z88i1.txt,#16,z88,REF,ref,ref_z88_to_json,3,False,True,0.5422990000224672,5,1
#16/z88i1.txt,#16,z88,REF,ref,ref_z88_to_json,4,False,True,0.4895770999719389,5,1
#16/z88i1.txt,#16,z88,abaqus,roundtrip,src_to_target,0,True,False,0.36566640000091866,5,1
#16/z88i1.txt,#16,z88,abaqus,roundtrip,src_to_target,1,False,True,0.35796160000609234,5,1
#16/z88i1.txt,#16,z88,abaqus,roundtrip,src_to_target,2,False,True,0.35569749999558553,5,1
#16/z88i1.txt,#16,z88,abaqus,roundtrip,src_to_target,3,False,True,0.3678686000057496,5,1
#16/z88i1.txt,#16,z88,abaqus,roundtrip,src_to_target,4,False,True,0.35781459999270737,5,1
#16/z88i1.txt,#16,z88,abaqus,roundtrip,rt_src_to_z88,0,True,False,0.602651999972295,5,1
#16/z88i1.txt,#16,z88,abaqus,roundtrip,rt_src_to_z88,1,False,True,0.6414088000310585,5,1
#16/z88i1.txt,#16,z88,abaqus,roundtrip,rt_src_to_z88,2,False,True,0.6139828000450507,5,1
#16/z88i1.txt,#16,z88,abaqus,roundtrip,rt_src_to_z88,3,False,True,0.601616500003729,5,1
#16/z88i1.txt,#16,z88,abaqus,roundtrip,rt_src_to_z88,4,False,True,0.7047432999825105,5,1
#16/z88i1.txt,#16,z88,abaqus,roundtrip,rt_z88_to_json,0,True,False,0.4804133999859914,5,1
#16/z88i1.txt,#16,z88,abaqus,roundtrip,rt_z88_to_json,1,False,True,0.467110900033731,5,1
#16/z88i1.txt,#16,z88,abaqus,roundtrip,rt_z88_to_json,2,False,True,0.47323070000857115,5,1
#16/z88i1.txt,#16,z88,abaqus,roundtrip,rt_z88_to_json,3,False,True,0.4721616000169888,5,1
#16/z88i1.txt,#16,z88,abaqus,roundtrip,rt_z88_to_json,4,False,True,0.520716099999845,5,1
#16/z88i1.txt,#16,z88,ansys,roundtrip,src_to_target,0,True,False,0.709958599996753,5,1
#16/z88i1.txt,#16,z88,ansys,roundtrip,src_to_target,1,False,True,0.7071446000481956,5,1
#16/z88i1.txt,#16,z88,ansys,roundtrip,src_to_target,2,False,True,0.7004622999811545,5,1
#16/z88i1.txt,#16,z88,ansys,roundtrip,src_to_target,3,False,True,0.7005579000106081,5,1
#16/z88i1.txt,#16,z88,ansys,roundtrip,src_to_target,4,False,True,0.708524799963925,5,1
#16/z88i1.txt,#16,z88,ansys,roundtrip,rt_src_to_z88,0,True,False,0.9805821999907494,5,1
#16/z88i1.txt,#16,z88,ansys,roundtrip,rt_src_to_z88,1,False,True,0.9804572999710217,5,1
#16/z88i1.txt,#16,z88,ansys,roundtrip,rt_src_to_z88,2,False,True,0.9743229999439791,5,1
#16/z88i1.txt,#16,z88,ansys,roundtrip,rt_src_to_z88,3,False,True,0.9782729999860749,5,1
#16/z88i1.txt,#16,z88,ansys,roundtrip,rt_src_to_z88,4,False,True,0.9773220999632031,5,1
#16/z88i1.txt,#16,z88,ansys,roundtrip,rt_z88_to_json,0,True,False,0.5403966999729164,5,1
#16/z88i1.txt,#16,z88,ansys,roundtrip,rt_z88_to_json,1,False,True,0.5379397999495268,5,1
#16/z88i1.txt,#16,z88,ansys,roundtrip,rt_z88_to_json,2,False,True,0.563101599982474,5,1
#16/z88i1.txt,#16,z88,ansys,roundtrip,rt_z88_to_json,3,False,True,0.550956999999471,5,1
#16/z88i1.txt,#16,z88,ansys,roundtrip,rt_z88_to_json,4,False,True,0.5463478000019677,5,1
#16/z88i1.txt,#16,z88,nastran,roundtrip,src_to_target,0,True,False,0.6006950000301003,5,1
#16/z88i1.txt,#16,z88,nastran,roundtrip,src_to_target,1,False,True,0.5878985000308603,5,1
#16/z88i1.txt,#16,z88,nastran,roundtrip,src_to_target,2,False,True,0.5962746999575756,5,1
#16/z88i1.txt,#16,z88,nastran,roundtrip,src_to_target,3,False,True,0.5929988999851048,5,1
#16/z88i1.txt,#16,z88,nastran,roundtrip,src_to_target,4,False,True,0.5978333000093699,5,1
#16/z88i1.txt,#16,z88,nastran,roundtrip,rt_src_to_z88,0,True,False,0.8684783999924548,5,1
#16/z88i1.txt,#16,z88,nastran,roundtrip,rt_src_to_z88,1,False,True,0.9382016999879852,5,1
#16/z88i1.txt,#16,z88,nastran,roundtrip,rt_src_to_z88,2,False,True,0.9073649999918416,5,1
#16/z88i1.txt,#16,z88,nastran,roundtrip,rt_src_to_z88,3,False,True,0.8932914999895729,5,1
#16/z88i1.txt,#16,z88,nastran,roundtrip,rt_src_to_z88,4,False,True,0.9465025999816135,5,1
#16/z88i1.txt,#16,z88,nastran,roundtrip,rt_z88_to_json,0,True,False,0.5651884999824688,5,1
#16/z88i1.txt,#16,z88,nastran,roundtrip,rt_z88_to_json,1,False,True,0.6356576000107452,5,1
#16/z88i1.txt,#16,z88,nastran,roundtrip,rt_z88_to_json,2,False,True,0.564334399998188,5,1
#16/z88i1.txt,#16,z88,nastran,roundtrip,rt_z88_to_json,3,False,True,0.5680357000092044,5,1
#16/z88i1.txt,#16,z88,nastran,roundtrip,rt_z88_to_json,4,False,True,0.5463056999724358,5,1
#16/z88i1.txt,#16,z88,z88,roundtrip,src_to_target,0,True,False,0.5883957000332884,5,1
#16/z88i1.txt,#16,z88,z88,roundtrip,src_to_target,1,False,True,0.597853799990844,5,1
#16/z88i1.txt,#16,z88,z88,roundtrip,src_to_target,2,False,True,0.5925518000149168,5,1
#16/z88i1.txt,#16,z88,z88,roundtrip,src_to_target,3,False,True,0.6607637999695726,5,1
#16/z88i1.txt,#16,z88,z88,roundtrip,src_to_target,4,False,True,0.6321688000462018,5,1
#16/z88i1.txt,#16,z88,z88,roundtrip,rt_src_to_z88,0,True,False,0.6260119000216946,5,1
#16/z88i1.txt,#16,z88,z88,roundtrip,rt_src_to_z88,1,False,True,0.6230670000077225,5,1
#16/z88i1.txt,#16,z88,z88,roundtrip,rt_src_to_z88,2,False,True,0.6947861000080593,5,1
#16/z88i1.txt,#16,z88,z88,roundtrip,rt_src_to_z88,3,False,True,0.6674511999590322,5,1
#16/z88i1.txt,#16,z88,z88,roundtrip,rt_src_to_z88,4,False,True,0.6220676000230014,5,1
#16/z88i1.txt,#16,z88,z88,roundtrip,rt_z88_to_json,0,True,False,0.4739310999866575,5,1
#16/z88i1.txt,#16,z88,z88,roundtrip,rt_z88_to_json,1,False,True,0.47215519996825606,5,1
#16/z88i1.txt,#16,z88,z88,roundtrip,rt_z88_to_json,2,False,True,0.5047018000041135,5,1
#16/z88i1.txt,#16,z88,z88,roundtrip,rt_z88_to_json,3,False,True,0.4820739999995567,5,1
#16/z88i1.txt,#16,z88,z88,roundtrip,rt_z88_to_json,4,False,True,0.4760882999980822,5,1
#17/z88i1.txt,#17,z88,REF,ref,ref_src_to_z88,0,True,False,0.30876839999109507,5,1
#17/z88i1.txt,#17,z88,REF,ref,ref_src_to_z88,1,False,True,0.3040760000003502,5,1
#17/z88i1.txt,#17,z88,REF,ref,ref_src_to_z88,2,False,True,0.30078700004378334,5,1
#17/z88i1.txt,#17,z88,REF,ref,ref_src_to_z88,3,False,True,0.30398650001734495,5,1
#17/z88i1.txt,#17,z88,REF,ref,ref_src_to_z88,4,False,True,0.305034400022123,5,1
#17/z88i1.txt,#17,z88,REF,ref,ref_z88_to_json,0,True,False,0.22017079999204725,5,1
#17/z88i1.txt,#17,z88,REF,ref,ref_z88_to_json,1,False,True,0.2097848000121303,5,1
#17/z88i1.txt,#17,z88,REF,ref,ref_z88_to_json,2,False,True,0.2160248999716714,5,1
#17/z88i1.txt,#17,z88,REF,ref,ref_z88_to_json,3,False,True,0.21053019998362288,5,1
#17/z88i1.txt,#17,z88,REF,ref,ref_z88_to_json,4,False,True,0.21564030001172796,5,1
#17/z88i1.txt,#17,z88,abaqus,roundtrip,src_to_target,0,True,False,0.23650790000101551,5,1
#17/z88i1.txt,#17,z88,abaqus,roundtrip,src_to_target,1,False,True,0.23775649996241555,5,1
#17/z88i1.txt,#17,z88,abaqus,roundtrip,src_to_target,2,False,True,0.23442069999873638,5,1
#17/z88i1.txt,#17,z88,abaqus,roundtrip,src_to_target,3,False,True,0.22698579996358603,5,1
#17/z88i1.txt,#17,z88,abaqus,roundtrip,src_to_target,4,False,True,0.23670780000975356,5,1
#17/z88i1.txt,#17,z88,abaqus,roundtrip,rt_src_to_z88,0,True,False,0.33291739999549463,5,1
#17/z88i1.txt,#17,z88,abaqus,roundtrip,rt_src_to_z88,1,False,True,0.35142049996647984,5,1
#17/z88i1.txt,#17,z88,abaqus,roundtrip,rt_src_to_z88,2,False,True,0.3664688999997452,5,1
#17/z88i1.txt,#17,z88,abaqus,roundtrip,rt_src_to_z88,3,False,True,0.34242959995754063,5,1
#17/z88i1.txt,#17,z88,abaqus,roundtrip,rt_src_to_z88,4,False,True,0.32607190002454445,5,1
#17/z88i1.txt,#17,z88,abaqus,roundtrip,rt_z88_to_json,0,True,False,0.21251089998986572,5,1
#17/z88i1.txt,#17,z88,abaqus,roundtrip,rt_z88_to_json,1,False,True,0.21349090000148863,5,1
#17/z88i1.txt,#17,z88,abaqus,roundtrip,rt_z88_to_json,2,False,True,0.21345400001155213,5,1
#17/z88i1.txt,#17,z88,abaqus,roundtrip,rt_z88_to_json,3,False,True,0.21787390002282336,5,1
#17/z88i1.txt,#17,z88,abaqus,roundtrip,rt_z88_to_json,4,False,True,0.21062299999175593,5,1
#17/z88i1.txt,#17,z88,ansys,roundtrip,src_to_target,0,True,False,0.3540942000108771,5,1
#17/z88i1.txt,#17,z88,ansys,roundtrip,src_to_target,1,False,True,0.3513186000054702,5,1
#17/z88i1.txt,#17,z88,ansys,roundtrip,src_to_target,2,False,True,0.37047009996604174,5,1
#17/z88i1.txt,#17,z88,ansys,roundtrip,src_to_target,3,False,True,0.34802579996176064,5,1
#17/z88i1.txt,#17,z88,ansys,roundtrip,src_to_target,4,False,True,0.35477889998583123,5,1
#17/z88i1.txt,#17,z88,ansys,roundtrip,rt_src_to_z88,0,True,False,0.5977282999665476,5,1
#17/z88i1.txt,#17,z88,ansys,roundtrip,rt_src_to_z88,1,False,True,0.5975842999760062,5,1
#17/z88i1.txt,#17,z88,ansys,roundtrip,rt_src_to_z88,2,False,True,0.6202107000281103,5,1
#17/z88i1.txt,#17,z88,ansys,roundtrip,rt_src_to_z88,3,False,True,0.610045200039167,5,1
#17/z88i1.txt,#17,z88,ansys,roundtrip,rt_src_to_z88,4,False,True,0.5971589999971911,5,1
#17/z88i1.txt,#17,z88,ansys,roundtrip,rt_z88_to_json,0,True,False,0.24822240002686158,5,1
#17/z88i1.txt,#17,z88,ansys,roundtrip,rt_z88_to_json,1,False,True,0.244667999970261,5,1
#17/z88i1.txt,#17,z88,ansys,roundtrip,rt_z88_to_json,2,False,True,0.24141970003256574,5,1
#17/z88i1.txt,#17,z88,ansys,roundtrip,rt_z88_to_json,3,False,True,0.24053410004125908,5,1
#17/z88i1.txt,#17,z88,ansys,roundtrip,rt_z88_to_json,4,False,True,0.24403860000893474,5,1
#17/z88i1.txt,#17,z88,nastran,roundtrip,src_to_target,0,True,False,0.3174210999859497,5,1
#17/z88i1.txt,#17,z88,nastran,roundtrip,src_to_target,1,False,True,0.3156320000416599,5,1
#17/z88i1.txt,#17,z88,nastran,roundtrip,src_to_target,2,False,True,0.3185067999875173,5,1
#17/z88i1.txt,#17,z88,nastran,roundtrip,src_to_target,3,False,True,0.3149015000090003,5,1
#17/z88i1.txt,#17,z88,nastran,roundtrip,src_to_target,4,False,True,0.31750339997233823,5,1
#17/z88i1.txt,#17,z88,nastran,roundtrip,rt_src_to_z88,0,True,False,0.4747817000024952,5,1
#17/z88i1.txt,#17,z88,nastran,roundtrip,rt_src_to_z88,1,False,True,0.4314527999958955,5,1
#17/z88i1.txt,#17,z88,nastran,roundtrip,rt_src_to_z88,2,False,True,0.42551020003156736,5,1
#17/z88i1.txt,#17,z88,nastran,roundtrip,rt_src_to_z88,3,False,True,0.4282841999665834,5,1
#17/z88i1.txt,#17,z88,nastran,roundtrip,rt_src_to_z88,4,False,True,0.43022530002053827,5,1
#17/z88i1.txt,#17,z88,nastran,roundtrip,rt_z88_to_json,0,True,False,0.24634640000294894,5,1
#17/z88i1.txt,#17,z88,nastran,roundtrip,rt_z88_to_json,1,False,True,0.24341769999591634,5,1
#17/z88i1.txt,#17,z88,nastran,roundtrip,rt_z88_to_json,2,False,True,0.24067200004355982,5,1
#17/z88i1.txt,#17,z88,nastran,roundtrip,rt_z88_to_json,3,False,True,0.2413075999938883,5,1
#17/z88i1.txt,#17,z88,nastran,roundtrip,rt_z88_to_json,4,False,True,0.24436760001117364,5,1
#17/z88i1.txt,#17,z88,z88,roundtrip,src_to_target,0,True,False,0.3074196000234224,5,1
#17/z88i1.txt,#17,z88,z88,roundtrip,src_to_target,1,False,True,0.30153019999852404,5,1
#17/z88i1.txt,#17,z88,z88,roundtrip,src_to_target,2,False,True,0.3068511000019498,5,1
#17/z88i1.txt,#17,z88,z88,roundtrip,src_to_target,3,False,True,0.2974167999927886,5,1
#17/z88i1.txt,#17,z88,z88,roundtrip,src_to_target,4,False,True,0.3018764000153169,5,1
#17/z88i1.txt,#17,z88,z88,roundtrip,rt_src_to_z88,0,True,False,0.3200481999665499,5,1
#17/z88i1.txt,#17,z88,z88,roundtrip,rt_src_to_z88,1,False,True,0.3089960000361316,5,1
#17/z88i1.txt,#17,z88,z88,roundtrip,rt_src_to_z88,2,False,True,0.3164629000239074,5,1
#17/z88i1.txt,#17,z88,z88,roundtrip,rt_src_to_z88,3,False,True,0.307550799974706,5,1
#17/z88i1.txt,#17,z88,z88,roundtrip,rt_src_to_z88,4,False,True,0.3120448000263423,5,1
#17/z88i1.txt,#17,z88,z88,roundtrip,rt_z88_to_json,0,True,False,0.21580880001420155,5,1
#17/z88i1.txt,#17,z88,z88,roundtrip,rt_z88_to_json,1,False,True,0.21430579997831956,5,1
#17/z88i1.txt,#17,z88,z88,roundtrip,rt_z88_to_json,2,False,True,0.21154400001978502,5,1
#17/z88i1.txt,#17,z88,z88,roundtrip,rt_z88_to_json,3,False,True,0.21692889998666942,5,1
#17/z88i1.txt,#17,z88,z88,roundtrip,rt_z88_to_json,4,False,True,0.21531579998554662,5,1
#18/z88i1.txt,#18,z88,REF,ref,ref_src_to_z88,0,True,False,1.2419080000254326,5,1
#18/z88i1.txt,#18,z88,REF,ref,ref_src_to_z88,1,False,True,1.2291522999876179,5,1
#18/z88i1.txt,#18,z88,REF,ref,ref_src_to_z88,2,False,True,1.2840227000415325,5,1
#18/z88i1.txt,#18,z88,REF,ref,ref_src_to_z88,3,False,True,1.2248787000426091,5,1
#18/z88i1.txt,#18,z88,REF,ref,ref_src_to_z88,4,False,True,1.30743360001361,5,1
#18/z88i1.txt,#18,z88,REF,ref,ref_z88_to_json,0,True,False,0.9019790999591351,5,1
#18/z88i1.txt,#18,z88,REF,ref,ref_z88_to_json,1,False,True,0.8697706999955699,5,1
#18/z88i1.txt,#18,z88,REF,ref,ref_z88_to_json,2,False,True,0.9194511000532657,5,1
#18/z88i1.txt,#18,z88,REF,ref,ref_z88_to_json,3,False,True,0.8770992000354454,5,1
#18/z88i1.txt,#18,z88,REF,ref,ref_z88_to_json,4,False,True,0.8893220999743789,5,1
#18/z88i1.txt,#18,z88,abaqus,roundtrip,src_to_target,0,True,False,0.8981423000223003,5,1
#18/z88i1.txt,#18,z88,abaqus,roundtrip,src_to_target,1,False,True,0.9686493000481278,5,1
#18/z88i1.txt,#18,z88,abaqus,roundtrip,src_to_target,2,False,True,0.933658599969931,5,1
#18/z88i1.txt,#18,z88,abaqus,roundtrip,src_to_target,3,False,True,0.9750879000057466,5,1
#18/z88i1.txt,#18,z88,abaqus,roundtrip,src_to_target,4,False,True,0.9470233999891207,5,1
#18/z88i1.txt,#18,z88,abaqus,roundtrip,rt_src_to_z88,0,True,False,1.4054791000089608,5,1
#18/z88i1.txt,#18,z88,abaqus,roundtrip,rt_src_to_z88,1,False,True,1.4187226999783888,5,1
#18/z88i1.txt,#18,z88,abaqus,roundtrip,rt_src_to_z88,2,False,True,1.3277103999862447,5,1
#18/z88i1.txt,#18,z88,abaqus,roundtrip,rt_src_to_z88,3,False,True,1.3108896000194363,5,1
#18/z88i1.txt,#18,z88,abaqus,roundtrip,rt_src_to_z88,4,False,True,1.3118358999490738,5,1
#18/z88i1.txt,#18,z88,abaqus,roundtrip,rt_z88_to_json,0,True,False,0.821199300000444,5,1
#18/z88i1.txt,#18,z88,abaqus,roundtrip,rt_z88_to_json,1,False,True,0.8245434999698773,5,1
#18/z88i1.txt,#18,z88,abaqus,roundtrip,rt_z88_to_json,2,False,True,0.8493182999663986,5,1
#18/z88i1.txt,#18,z88,abaqus,roundtrip,rt_z88_to_json,3,False,True,0.8245718000107445,5,1
#18/z88i1.txt,#18,z88,abaqus,roundtrip,rt_z88_to_json,4,False,True,0.8164233000134118,5,1
#18/z88i1.txt,#18,z88,ansys,roundtrip,src_to_target,0,True,False,1.390110599983018,5,1
#18/z88i1.txt,#18,z88,ansys,roundtrip,src_to_target,1,False,True,1.4174096999922767,5,1
#18/z88i1.txt,#18,z88,ansys,roundtrip,src_to_target,2,False,True,1.3768290000152774,5,1
#18/z88i1.txt,#18,z88,ansys,roundtrip,src_to_target,3,False,True,1.3878282000077888,5,1
#18/z88i1.txt,#18,z88,ansys,roundtrip,src_to_target,4,False,True,1.3727491999743506,5,1
#18/z88i1.txt,#18,z88,ansys,roundtrip,rt_src_to_z88,0,True,False,2.5050022000214085,5,1
#18/z88i1.txt,#18,z88,ansys,roundtrip,rt_src_to_z88,1,False,True,2.595550399972126,5,1
#18/z88i1.txt,#18,z88,ansys,roundtrip,rt_src_to_z88,2,False,True,2.455722999991849,5,1
#18/z88i1.txt,#18,z88,ansys,roundtrip,rt_src_to_z88,3,False,True,2.33183189999545,5,1
#18/z88i1.txt,#18,z88,ansys,roundtrip,rt_src_to_z88,4,False,True,2.3234540999983437,5,1
#18/z88i1.txt,#18,z88,ansys,roundtrip,rt_z88_to_json,0,True,False,0.926391799992416,5,1
#18/z88i1.txt,#18,z88,ansys,roundtrip,rt_z88_to_json,1,False,True,0.9239611000521109,5,1
#18/z88i1.txt,#18,z88,ansys,roundtrip,rt_z88_to_json,2,False,True,0.928786400007084,5,1
#18/z88i1.txt,#18,z88,ansys,roundtrip,rt_z88_to_json,3,False,True,1.0302389999851584,5,1
#18/z88i1.txt,#18,z88,ansys,roundtrip,rt_z88_to_json,4,False,True,0.9226383999921381,5,1
#18/z88i1.txt,#18,z88,nastran,roundtrip,src_to_target,0,True,False,1.306998800020665,5,1
#18/z88i1.txt,#18,z88,nastran,roundtrip,src_to_target,1,False,True,1.2207706000190228,5,1
#18/z88i1.txt,#18,z88,nastran,roundtrip,src_to_target,2,False,True,1.222944599983748,5,1
#18/z88i1.txt,#18,z88,nastran,roundtrip,src_to_target,3,False,True,1.3327773000346497,5,1
#18/z88i1.txt,#18,z88,nastran,roundtrip,src_to_target,4,False,True,1.268242999969516,5,1
#18/z88i1.txt,#18,z88,nastran,roundtrip,rt_src_to_z88,0,True,False,1.8380447000381537,5,1
#18/z88i1.txt,#18,z88,nastran,roundtrip,rt_src_to_z88,1,False,True,1.7989725000225008,5,1
#18/z88i1.txt,#18,z88,nastran,roundtrip,rt_src_to_z88,2,False,True,1.8605501999845728,5,1
#18/z88i1.txt,#18,z88,nastran,roundtrip,rt_src_to_z88,3,False,True,1.776078199967742,5,1
#18/z88i1.txt,#18,z88,nastran,roundtrip,rt_src_to_z88,4,False,True,1.6905362000106834,5,1
#18/z88i1.txt,#18,z88,nastran,roundtrip,rt_z88_to_json,0,True,False,0.9806811999878846,5,1
#18/z88i1.txt,#18,z88,nastran,roundtrip,rt_z88_to_json,1,False,True,0.9394417000003159,5,1
#18/z88i1.txt,#18,z88,nastran,roundtrip,rt_z88_to_json,2,False,True,0.9248600999708287,5,1
#18/z88i1.txt,#18,z88,nastran,roundtrip,rt_z88_to_json,3,False,True,0.981885000015609,5,1
#18/z88i1.txt,#18,z88,nastran,roundtrip,rt_z88_to_json,4,False,True,0.9489546000258997,5,1
#18/z88i1.txt,#18,z88,z88,roundtrip,src_to_target,0,True,False,1.2229979000403546,5,1
#18/z88i1.txt,#18,z88,z88,roundtrip,src_to_target,1,False,True,1.2213864999939688,5,1
#18/z88i1.txt,#18,z88,z88,roundtrip,src_to_target,2,False,True,1.227216299972497,5,1
#18/z88i1.txt,#18,z88,z88,roundtrip,src_to_target,3,False,True,1.479590799950529,5,1
#18/z88i1.txt,#18,z88,z88,roundtrip,src_to_target,4,False,True,1.283736199955456,5,1
#18/z88i1.txt,#18,z88,z88,roundtrip,rt_src_to_z88,0,True,False,1.3819112000055611,5,1
#18/z88i1.txt,#18,z88,z88,roundtrip,rt_src_to_z88,1,False,True,1.2667744000209495,5,1
#18/z88i1.txt,#18,z88,z88,roundtrip,rt_src_to_z88,2,False,True,1.4010399000253528,5,1
#18/z88i1.txt,#18,z88,z88,roundtrip,rt_src_to_z88,3,False,True,1.3285595000488684,5,1
#18/z88i1.txt,#18,z88,z88,roundtrip,rt_src_to_z88,4,False,True,1.3949439999996684,5,1
#18/z88i1.txt,#18,z88,z88,roundtrip,rt_z88_to_json,0,True,False,0.8340785999898799,5,1
#18/z88i1.txt,#18,z88,z88,roundtrip,rt_z88_to_json,1,False,True,0.8523288000142202,5,1
#18/z88i1.txt,#18,z88,z88,roundtrip,rt_z88_to_json,2,False,True,0.8479432999738492,5,1
#18/z88i1.txt,#18,z88,z88,roundtrip,rt_z88_to_json,3,False,True,0.8259271999704652,5,1
#18/z88i1.txt,#18,z88,z88,roundtrip,rt_z88_to_json,4,False,True,0.8312051999964751,5,1
#19/WB-Housing.bdf,#19,nastran,REF,ref,ref_src_to_z88,0,True,False,1.4982319999835454,5,1
#19/WB-Housing.bdf,#19,nastran,REF,ref,ref_src_to_z88,1,False,True,1.4377569999778643,5,1
#19/WB-Housing.bdf,#19,nastran,REF,ref,ref_src_to_z88,2,False,True,1.4496288999798708,5,1
#19/WB-Housing.bdf,#19,nastran,REF,ref,ref_src_to_z88,3,False,True,1.4402814999921247,5,1
#19/WB-Housing.bdf,#19,nastran,REF,ref,ref_src_to_z88,4,False,True,1.4446931999991648,5,1
#19/WB-Housing.bdf,#19,nastran,REF,ref,ref_z88_to_json,0,True,False,0.8597963000065647,5,1
#19/WB-Housing.bdf,#19,nastran,REF,ref,ref_z88_to_json,1,False,True,0.9253498999751173,5,1
#19/WB-Housing.bdf,#19,nastran,REF,ref,ref_z88_to_json,2,False,True,0.8962263999856077,5,1
#19/WB-Housing.bdf,#19,nastran,REF,ref,ref_z88_to_json,3,False,True,0.867079499992542,5,1
#19/WB-Housing.bdf,#19,nastran,REF,ref,ref_z88_to_json,4,False,True,0.9340972999925725,5,1
#19/WB-Housing.bdf,#19,nastran,abaqus,roundtrip,src_to_target,0,True,False,1.1668382000061683,5,1
#19/WB-Housing.bdf,#19,nastran,abaqus,roundtrip,src_to_target,1,False,True,1.2157067999942228,5,1
#19/WB-Housing.bdf,#19,nastran,abaqus,roundtrip,src_to_target,2,False,True,1.209298600035254,5,1
#19/WB-Housing.bdf,#19,nastran,abaqus,roundtrip,src_to_target,3,False,True,1.2501842000056058,5,1
#19/WB-Housing.bdf,#19,nastran,abaqus,roundtrip,src_to_target,4,False,True,1.2107812999747694,5,1
#19/WB-Housing.bdf,#19,nastran,abaqus,roundtrip,rt_src_to_z88,0,True,False,1.3361955000436865,5,1
#19/WB-Housing.bdf,#19,nastran,abaqus,roundtrip,rt_src_to_z88,1,False,True,1.3954295999719761,5,1
#19/WB-Housing.bdf,#19,nastran,abaqus,roundtrip,rt_src_to_z88,2,False,True,1.3060804999549873,5,1
